stateAbbrev,countyName,FIPS,totalVotes,VAP,state,turnoutPerc,nNonVote,percFromMean
IA,Hamilton County,19079,7694.0,11385.0,Iowa,67.58014931927976,3691.0,12.080149319279755
IA,Hancock County,19081,5871.0,8390.0,Iowa,69.9761620977354,2519.0,14.476162097735397
IA,Hardin County,19083,8533.0,13230.0,Iowa,64.4973544973545,4697.0,8.997354497354493
IA,Harrison County,19085,7465.0,11025.0,Iowa,67.70975056689342,3560.0,12.209750566893419
IA,Henry County,19087,9404.0,15210.0,Iowa,61.82774490466798,5806.0,6.327744904667981
IA,Howard County,19089,4559.0,7060.0,Iowa,64.57507082152975,2501.0,9.07507082152975
IA,Humboldt County,19091,5087.0,7235.0,Iowa,70.31098825155495,2148.0,14.810988251554946
IA,Ida County,19093,3612.0,5360.0,Iowa,67.38805970149254,1748.0,11.888059701492537
IA,Iowa County,19095,8904.0,12405.0,Iowa,71.77750906892382,3501.0,16.27750906892382
IA,Jackson County,19097,10310.0,15130.0,Iowa,68.14276272306675,4820.0,12.642762723066753
IA,Jasper County,19099,19034.0,28435.0,Iowa,66.9386319676455,9401.0,11.438631967645506
IA,Jefferson County,19101,8156.0,12350.0,Iowa,66.04048582995952,4194.0,10.540485829959522
IA,Johnson County,19103,76940.0,104295.0,Iowa,73.7715134953737,27355.0,18.271513495373696
IA,Jones County,19105,10133.0,15845.0,Iowa,63.950773114547175,5712.0,8.450773114547175
IA,Keokuk County,19107,4985.0,7840.0,Iowa,63.58418367346938,2855.0,8.084183673469383
IA,Kossuth County,19109,8607.0,11745.0,Iowa,73.28224776500637,3138.0,17.782247765006375
IA,Lee County,19111,16151.0,27360.0,Iowa,59.031432748538016,11209.0,3.531432748538016
IA,Linn County,19113,117098.0,162225.0,Iowa,72.18246262906457,45127.0,16.682462629064574
IA,Louisa County,19115,5008.0,7905.0,Iowa,63.352308665401644,2897.0,7.852308665401644
IA,Lucas County,19117,4354.0,6560.0,Iowa,66.3719512195122,2206.0,10.871951219512198
IA,Lyon County,19119,6377.0,8360.0,Iowa,76.27990430622009,1983.0,20.77990430622009
IA,Madison County,19121,8636.0,11455.0,Iowa,75.39065910082932,2819.0,19.890659100829325
IA,Mahaska County,19123,10632.0,16875.0,Iowa,63.00444444444444,6243.0,7.504444444444438
IA,Marion County,19125,17816.0,24975.0,Iowa,71.33533533533534,7159.0,15.835335335335344
IA,Marshall County,19127,17980.0,26930.0,Iowa,66.76568882287411,8950.0,11.265688822874111
IA,Mills County,19129,7698.0,11270.0,Iowa,68.30523513753327,3572.0,12.805235137533273
IA,Mitchell County,19131,5417.0,8095.0,Iowa,66.91785052501544,2678.0,11.417850525015439
IA,Monona County,19133,4572.0,7150.0,Iowa,63.94405594405595,2578.0,8.444055944055947
IA,Monroe County,19135,3865.0,5980.0,Iowa,64.63210702341136,2115.0,9.132107023411365
IA,Montgomery County,19137,5044.0,7935.0,Iowa,63.56647763074984,2891.0,8.066477630749837
IA,Muscatine County,19139,19434.0,30570.0,Iowa,63.57212953876349,11136.0,8.072129538763491
IA,O'Brien County,19141,7406.0,10545.0,Iowa,70.23233760075865,3139.0,14.732337600758655
IA,Osceola County,19143,3213.0,4540.0,Iowa,70.77092511013215,1327.0,15.270925110132154
IA,Page County,19145,7044.0,12065.0,Iowa,58.38375466224617,5021.0,2.8837546622461687
IA,Palo Alto County,19147,4703.0,6930.0,Iowa,67.86435786435786,2227.0,12.364357864357856
IA,Plymouth County,19149,13190.0,18355.0,Iowa,71.86052846635795,5165.0,16.360528466357948
IA,Pocahontas County,19151,3865.0,5395.0,Iowa,71.6404077849861,1530.0,16.140407784986095
IA,Polk County,19153,231555.0,322865.0,Iowa,71.7188298514859,91310.0,16.218829851485907
IA,Pottawattamie County,19155,42680.0,69240.0,Iowa,61.64067013287118,26560.0,6.140670132871179
IA,Poweshiek County,19157,9833.0,14435.0,Iowa,68.11915483200555,4602.0,12.619154832005549
IA,Ringgold County,19159,2707.0,3820.0,Iowa,70.86387434554973,1113.0,15.363874345549732
IA,Sac County,19161,5212.0,7715.0,Iowa,67.55670771224887,2503.0,12.056707712248866
IA,Scott County,19163,86220.0,126885.0,Iowa,67.95129447925287,40665.0,12.451294479252866
IA,Shelby County,19165,6370.0,9080.0,Iowa,70.15418502202643,2710.0,14.654185022026425
IA,Sioux County,19167,18194.0,23750.0,Iowa,76.60631578947368,5556.0,21.106315789473683
IA,Story County,19169,50667.0,72440.0,Iowa,69.9434014356709,21773.0,14.443401435670907
IA,Tama County,19171,8752.0,12845.0,Iowa,68.13546126897626,4093.0,12.635461268976258
IA,Taylor County,19173,3029.0,4645.0,Iowa,65.20990312163617,1616.0,9.709903121636174
IA,Union County,19175,5832.0,9515.0,Iowa,61.292695743562795,3683.0,5.7926957435627955
IA,Van Buren County,19177,3561.0,5635.0,Iowa,63.19432120674357,2074.0,7.694321206743567
IA,Wapello County,19179,15149.0,25445.0,Iowa,59.53625466692867,10296.0,4.03625466692867
IA,Warren County,19181,27300.0,35810.0,Iowa,76.23568835520804,8510.0,20.73568835520804
IA,Washington County,19183,10929.0,16380.0,Iowa,66.72161172161172,5451.0,11.221611721611723
IA,Wayne County,19185,2940.0,4840.0,Iowa,60.74380165289256,1900.0,5.243801652892557
IA,Webster County,19187,17430.0,28460.0,Iowa,61.24385101897399,11030.0,5.7438510189739915
IA,Winnebago County,19189,5787.0,8165.0,Iowa,70.87568891610533,2378.0,15.375688916105332
IA,Winneshiek County,19191,11362.0,16595.0,Iowa,68.4664055438385,5233.0,12.966405543838505
IA,Woodbury County,19193,43718.0,70140.0,Iowa,62.329626461362984,26422.0,6.8296264613629845
IA,Worth County,19195,4257.0,5920.0,Iowa,71.90878378378378,1663.0,16.408783783783775
IA,Wright County,19197,6026.0,9365.0,Iowa,64.34596903363587,3339.0,8.845969033635868
KS,Allen County,20001,5454.0,9945.0,Kansas,54.84162895927602,4491.0,-0.6583710407239778
KS,Anderson County,20003,3350.0,5875.0,Kansas,57.02127659574469,2525.0,1.5212765957446877
KS,Atchison County,20005,6575.0,12620.0,Kansas,52.09984152139461,6045.0,-3.400158478605391
KS,Barber County,20007,2252.0,3705.0,Kansas,60.78272604588394,1453.0,5.2827260458839405
KS,Barton County,20009,10269.0,19495.0,Kansas,52.675044883303414,9226.0,-2.824955116696586
KS,Bourbon County,20011,6093.0,10965.0,Kansas,55.56771545827633,4872.0,0.06771545827633219
KS,Brown County,20013,4036.0,7325.0,Kansas,55.098976109215016,3289.0,-0.4010238907849839
KS,Butler County,20015,27657.0,48460.0,Kansas,57.07181180354932,20803.0,1.5718118035493234
KS,Chase County,20017,1369.0,2050.0,Kansas,66.78048780487805,681.0,11.28048780487805
KS,Chautauqua County,20019,1481.0,2760.0,Kansas,53.65942028985508,1279.0,-1.8405797101449224
KS,Cherokee County,20021,8620.0,15645.0,Kansas,55.09747523170342,7025.0,-0.4025247682965798
KS,Cheyenne County,20023,1407.0,2045.0,Kansas,68.80195599022005,638.0,13.301955990220051
KS,Clark County,20025,1005.0,1545.0,Kansas,65.0485436893204,540.0,9.548543689320397
KS,Clay County,20027,3820.0,6220.0,Kansas,61.41479099678456,2400.0,5.914790996784561
KS,Cloud County,20029,3930.0,7135.0,Kansas,55.080588647512265,3205.0,-0.4194113524877352
KS,Coffey County,20031,4068.0,6490.0,Kansas,62.68104776579353,2422.0,7.181047765793529
KS,Comanche County,20033,867.0,1400.0,Kansas,61.92857142857143,533.0,6.428571428571431
KS,Cowley County,20035,12621.0,26630.0,Kansas,47.39391663537364,14009.0,-8.106083364626357
KS,Crawford County,20037,14891.0,29685.0,Kansas,50.16338217955196,14794.0,-5.336617820448041
KS,Decatur County,20039,1452.0,2315.0,Kansas,62.72138228941685,863.0,7.221382289416852
KS,Dickinson County,20041,8210.0,14565.0,Kansas,56.36800549261929,6355.0,0.8680054926192895
KS,Doniphan County,20043,3378.0,6155.0,Kansas,54.88220958570268,2777.0,-0.6177904142973176
KS,Douglas County,20045,50087.0,89390.0,Kansas,56.03199463027184,39303.0,0.5319946302718392
KS,Edwards County,20047,1319.0,2105.0,Kansas,62.6603325415677,786.0,7.160332541567698
KS,Elk County,20049,1259.0,2095.0,Kansas,60.09546539379475,836.0,4.595465393794747
KS,Ellis County,20051,11947.0,22270.0,Kansas,53.646160754378094,10323.0,-1.8538392456219057
KS,Ellsworth County,20053,2679.0,5095.0,Kansas,52.58096172718352,2416.0,-2.919038272816479
KS,Finney County,20055,10159.0,20600.0,Kansas,49.31553398058253,10441.0,-6.184466019417471
KS,Ford County,20057,7718.0,17330.0,Kansas,44.53548759376803,9612.0,-10.964512406231968
KS,Franklin County,20059,10965.0,19100.0,Kansas,57.40837696335078,8135.0,1.9083769633507828
KS,Geary County,20061,7504.0,24190.0,Kansas,31.021083092186853,16686.0,-24.478916907813147
KS,Gove County,20063,1343.0,2045.0,Kansas,65.67237163814181,702.0,10.172371638141811
KS,Graham County,20065,1284.0,2035.0,Kansas,63.0958230958231,751.0,7.5958230958231
KS,Grant County,20067,2389.0,4215.0,Kansas,56.678529062870695,1826.0,1.1785290628706946
KS,Gray County,20069,2066.0,3925.0,Kansas,52.63694267515924,1859.0,-2.86305732484076
KS,Greeley County,20071,650.0,920.0,Kansas,70.65217391304348,270.0,15.152173913043484
KS,Greenwood County,20073,2840.0,4915.0,Kansas,57.78229908443541,2075.0,2.282299084435408
KS,Hamilton County,20075,876.0,1410.0,Kansas,62.12765957446808,534.0,6.627659574468083
KS,Harper County,20077,2578.0,4330.0,Kansas,59.53810623556583,1752.0,4.038106235565827
KS,Harvey County,20079,14916.0,25185.0,Kansas,59.225729600952945,10269.0,3.7257296009529455
KS,Haskell County,20081,1354.0,2380.0,Kansas,56.890756302521005,1026.0,1.3907563025210052
KS,Hodgeman County,20083,1017.0,1450.0,Kansas,70.13793103448276,433.0,14.637931034482762
KS,Jackson County,20085,5818.0,9925.0,Kansas,58.61964735516373,4107.0,3.1196473551637283
KS,Jefferson County,20087,8337.0,14380.0,Kansas,57.97635605006954,6043.0,2.4763560500695405
KS,Jewell County,20089,1494.0,2395.0,Kansas,62.379958246346554,901.0,6.879958246346554
KS,Johnson County,20091,290090.0,404190.0,Kansas,71.7707018976224,114100.0,16.270701897622402
KS,Kearny County,20093,1316.0,2485.0,Kansas,52.95774647887323,1169.0,-2.542253521126767
KS,Kingman County,20095,3334.0,5925.0,Kansas,56.27004219409283,2591.0,0.7700421940928308
KS,Kiowa County,20097,1079.0,1885.0,Kansas,57.24137931034483,806.0,1.7413793103448327
KS,Labette County,20099,8107.0,15780.0,Kansas,51.375158428390364,7673.0,-4.124841571609636
KS,Lane County,20101,871.0,1280.0,Kansas,68.046875,409.0,12.546875
KS,Leavenworth County,20103,30301.0,58520.0,Kansas,51.778879015721124,28219.0,-3.721120984278876
KS,Lincoln County,20105,1464.0,2375.0,Kansas,61.6421052631579,911.0,6.142105263157902
KS,Linn County,20107,4427.0,7265.0,Kansas,60.93599449415004,2838.0,5.435994494150037
KS,Logan County,20109,1357.0,2120.0,Kansas,64.00943396226415,763.0,8.509433962264154
KS,Lyon County,20111,12288.0,23560.0,Kansas,52.15619694397283,11272.0,-3.34380305602717
KS,McPherson County,20113,12742.0,22170.0,Kansas,57.47406405051871,9428.0,1.974064050518713
KS,Marion County,20115,5624.0,9505.0,Kansas,59.16885849552867,3881.0,3.668858495528667
KS,Marshall County,20117,4673.0,7625.0,Kansas,61.28524590163934,2952.0,5.7852459016393425
KS,Meade County,20119,1720.0,2945.0,Kansas,58.40407470288624,1225.0,2.9040747028862413
KS,Miami County,20121,15022.0,24220.0,Kansas,62.02312138728324,9198.0,6.52312138728324
KS,Mitchell County,20123,2942.0,4845.0,Kansas,60.72239422084623,1903.0,5.222394220846233
KS,Montgomery County,20125,12004.0,25205.0,Kansas,47.62547113667923,13201.0,-7.874528863320769
KS,Morris County,20127,2624.0,4460.0,Kansas,58.83408071748879,1836.0,3.3340807174887885
KS,Morton County,20129,1192.0,2070.0,Kansas,57.58454106280193,878.0,2.0845410628019323
KS,Nemaha County,20131,5122.0,7500.0,Kansas,68.29333333333332,2378.0,12.793333333333322
KS,Neosho County,20133,6314.0,12100.0,Kansas,52.18181818181819,5786.0,-3.318181818181813
KS,Ness County,20135,1454.0,2280.0,Kansas,63.771929824561404,826.0,8.271929824561404
KS,Norton County,20137,2234.0,4365.0,Kansas,51.17983963344788,2131.0,-4.320160366552123
KS,Osage County,20139,7046.0,12065.0,Kansas,58.40033153750518,5019.0,2.9003315375051812
KS,Osborne County,20141,1788.0,2925.0,Kansas,61.128205128205124,1137.0,5.628205128205124
KS,Ottawa County,20143,2903.0,4545.0,Kansas,63.872387238723874,1642.0,8.372387238723874
KS,Pawnee County,20145,2661.0,5405.0,Kansas,49.23219241443108,2744.0,-6.267807585568917
KS,Phillips County,20147,2664.0,4145.0,Kansas,64.270205066345,1481.0,8.770205066345
KS,Pottawatomie County,20149,10693.0,15725.0,Kansas,68.0,5032.0,12.5
KS,Pratt County,20151,3842.0,7135.0,Kansas,53.84723195515066,3293.0,-1.6527680448493385
KS,Rawlins County,20153,1472.0,2005.0,Kansas,73.41645885286783,533.0,17.916458852867834
KS,Reno County,20155,24210.0,47910.0,Kansas,50.53224796493425,23700.0,-4.96775203506575
KS,Republic County,20157,2529.0,3785.0,Kansas,66.81638044914135,1256.0,11.316380449141349
KS,Rice County,20159,3804.0,7380.0,Kansas,51.54471544715447,3576.0,-3.9552845528455265
KS,Riley County,20161,21532.0,57700.0,Kansas,37.317157712305026,36168.0,-18.182842287694974
KS,Rooks County,20163,2419.0,3970.0,Kansas,60.93198992443325,1551.0,5.431989924433253
KS,Rush County,20165,1503.0,2495.0,Kansas,60.24048096192385,992.0,4.740480961923851
KS,Russell County,20167,3193.0,5430.0,Kansas,58.802946593001835,2237.0,3.3029465930018347
KS,Saline County,20169,22064.0,40605.0,Kansas,54.33813569757419,18541.0,-1.161864302425812
KS,Scott County,20171,2202.0,3660.0,Kansas,60.1639344262295,1458.0,4.663934426229503
KS,Sedgwick County,20173,188783.0,351620.0,Kansas,53.689494340481204,162837.0,-1.810505659518796
KS,Seward County,20175,5038.0,11295.0,Kansas,44.60380699424525,6257.0,-10.896193005754753
KS,Shawnee County,20177,75406.0,130495.0,Kansas,57.78458944787157,55089.0,2.284589447871568
KS,Sheridan County,20179,1374.0,1875.0,Kansas,73.28,501.0,17.78
KS,Sherman County,20181,2612.0,4560.0,Kansas,57.280701754385966,1948.0,1.7807017543859658
KS,Smith County,20183,2042.0,2985.0,Kansas,68.40871021775544,943.0,12.908710217755441
KS,Stafford County,20185,1896.0,3100.0,Kansas,61.16129032258064,1204.0,5.661290322580641
KS,Stanton County,20187,637.0,1330.0,Kansas,47.89473684210526,693.0,-7.60526315789474
KS,Stevens County,20189,1891.0,3295.0,Kansas,57.389984825493165,1404.0,1.8899848254931655
KS,Sumner County,20191,9722.0,17520.0,Kansas,55.490867579908674,7798.0,-0.00913242009132631
KS,Thomas County,20193,3576.0,6025.0,Kansas,59.35269709543568,2449.0,3.85269709543568
KS,Trego County,20195,1482.0,2375.0,Kansas,62.4,893.0,6.899999999999999
KS,Wabaunsee County,20197,3380.0,5180.0,Kansas,65.25096525096525,1800.0,9.750965250965251
KS,Wallace County,20199,798.0,1130.0,Kansas,70.61946902654867,332.0,15.119469026548671
KS,Washington County,20201,2765.0,4230.0,Kansas,65.36643026004728,1465.0,9.86643026004728
KS,Wichita County,20203,956.0,1315.0,Kansas,72.69961977186313,359.0,17.199619771863127
KS,Wilson County,20205,3591.0,6775.0,Kansas,53.003690036900366,3184.0,-2.496309963099634
KS,Woodson County,20207,1443.0,2485.0,Kansas,58.06841046277667,1042.0,2.5684104627766686
KS,Wyandotte County,20209,48781.0,97900.0,Kansas,49.82737487231869,49119.0,-5.672625127681307
KY,Adair County,21001,8233.0,15095.0,Kentucky,54.54123882080159,6862.0,-0.9587611791984116
KY,Allen County,21003,8096.0,15375.0,Kentucky,52.65691056910568,7279.0,-2.8430894308943166
KY,Anderson County,21005,11422.0,16380.0,Kentucky,69.73137973137973,4958.0,14.231379731379732
KY,Ballard County,21007,4101.0,6385.0,Kentucky,64.22866092404072,2284.0,8.728660924040724
KY,Barren County,21009,18488.0,32445.0,Kentucky,56.98258591462475,13957.0,1.4825859146247495
KY,Bath County,21011,4587.0,8970.0,Kentucky,51.1371237458194,4383.0,-4.362876254180598
